"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG00260","EUR","GBR",0.787279142823732,-0.494569522771222
"HG00261","EUR","GBR",0.874545027272907,-0.421268604249391
"HG00262","EUR","GBR",-1.04861656259073,-1.49895919862516
"HG00263","EUR","GBR",1.15990864622531,-0.980030179714724
"HG00264","EUR","GBR",0.285168727656516,-1.44960834517918
"HG00265","EUR","GBR",-0.731145048274227,-1.60882201781365
"HG00266","EUR","FIN",-0.478841929016953,0.192284959116593
"HG00267","EUR","FIN",-0.0819503260762635,0.0902017228943459
"HG00268","EUR","FIN",-0.600115788084368,-0.793390268212278
"HG00269","EUR","FIN",2.31568149790309,2.03546925563665
"HG00271","EUR","FIN",-1.09838427670723,0.561427867530678
"HG00272","EUR","FIN",0.568114197153199,-0.106315736106481
"HG00273","EUR","FIN",-1.03243034946118,-1.24359840811942
"HG00274","EUR","FIN",-0.523643643478474,-1.0130782848624
"HG00275","EUR","FIN",0.667287635740413,-0.292636231771227
"HG00276","EUR","FIN",0.0982091361008646,-0.14464711199228
"HG00277","EUR","FIN",0.711107434968398,-1.58244254816898
"HG00278","EUR","FIN",-0.496347865531276,0.270161933680001
"HG00280","EUR","FIN",0.250977559897691,0.995021957791925
"HG00281","EUR","FIN",-0.665303235230212,-1.31092433250588
"HG00282","EUR","FIN",1.8058183490263,0.960505867616479
"HG00284","EUR","FIN",0.100678579635953,0.988168902059292
"HG00285","EUR","FIN",-0.693637351898247,-0.72598098588203
"HG00288","EUR","FIN",-2.12426806230215,-0.837477768304937
"HG00290","EUR","FIN",-0.443045989346601,-0.0508222136523606
"HG00304","EUR","FIN",0.536392472929462,0.553069942724356
"HG00306","EUR","FIN",1.20423405852131,-0.110170118905513
"HG00308","EUR","FIN",0.789242973290806,-0.168216755018475
"HG00309","EUR","FIN",-0.889484009089969,-0.500903251137249
"HG00310","EUR","FIN",0.487670425259418,-0.489067382104593
"HG00311","EUR","FIN",-1.54949445430808,-0.758337146328181
"HG00313","EUR","FIN",-0.710129863958853,-0.943526039463988
"HG00315","EUR","FIN",-2.14367187975293,-2.34103672068277
"HG00318","EUR","FIN",-0.427203446548791,-0.518655689976534
"HG00319","EUR","FIN",-0.636642301999374,-0.0514440786666349
"HG00320","EUR","FIN",0.295574098041756,-1.08176818126712
"HG00321","EUR","FIN",-1.61256125765851,-0.710994260342292
"HG00323","EUR","FIN",1.54811689430226,1.17846107178911
"HG00324","EUR","FIN",1.18254399067602,0.687726217582786
"HG00325","EUR","FIN",-0.709759081042309,0.0589092983326356
"HG00326","EUR","FIN",1.03176138052314,-1.31813885188856
"HG00327","EUR","FIN",0.864154312338913,-0.206963445261376
"HG00328","EUR","FIN",0.894447130066085,-0.395195272185891
"HG00329","EUR","FIN",-0.208939811129937,-0.0259756449562849
"HG00330","EUR","FIN",-0.965338426425809,-0.533824917775503
"HG00331","EUR","FIN",0.318018921626258,0.101021288925619
"HG00332","EUR","FIN",-1.12515465672723,-0.368584170732823
"HG00334","EUR","FIN",0.821924629571208,-0.419102035391829
"HG00335","EUR","FIN",-0.192620966166606,-0.476244422234925
"HG00336","EUR","FIN",-2.04026741239076,-2.0049714246531
"HG00337","EUR","FIN",0.309797213476793,-0.370132562980702
"HG00338","EUR","FIN",-0.827492183088493,0.497566830418295
"HG00339","EUR","FIN",0.0582290650995464,-0.839853100862427
"HG00341","EUR","FIN",-0.424909868428664,-0.237279180287025
"HG00342","EUR","FIN",-0.0801110669447878,-0.593159323467847
"HG00343","EUR","FIN",-1.1954707790369,-0.946478238499725
"HG00344","EUR","FIN",0.246449025462424,-1.10806724369168
"HG00345","EUR","FIN",0.462228561894942,-0.285783913719513
"HG00346","EUR","FIN",0.487875601576873,-1.09641188517977
"HG00349","EUR","FIN",-0.299363945322802,0.139528232870015
"HG00350","EUR","FIN",-0.622937256765912,-1.41316690780652
"HG00351","EUR","FIN",-1.6200274772962,-1.95413783256099
"HG00353","EUR","FIN",-0.910409795152737,-0.278904301473815
"HG00355","EUR","FIN",0.0278043483111532,-0.286407254095624
"HG00356","EUR","FIN",-0.266103398718149,-0.531710945567429
"HG00357","EUR","FIN",1.05601615233663,0.288183478518346
"HG00358","EUR","FIN",2.28872279533457,1.27846109709758
"HG00360","EUR","FIN",-0.145569639938698,-0.81866395416015
"HG00361","EUR","FIN",0.233676799700823,0.535417238345249
"HG00362","EUR","FIN",-0.181746621341467,-2.02517650501013
"HG00364","EUR","FIN",-0.680576413747083,-1.36318902557983
"HG00365","EUR","FIN",-1.29502481969299,-1.58167536001377
"HG00366","EUR","FIN",0.55493894648231,0.527059313538927
"HG00367","EUR","FIN",0.089936133872036,0.147715753384169
"HG00368","EUR","FIN",0.990894654721391,1.81479200887485
"HG00369","EUR","FIN",-0.886536797844234,-0.641157270109343
"HG00371","EUR","FIN",0.873746305179956,0.560712317039757
"HG00372","EUR","FIN",0.563629629071673,0.356359949003807
"HG00373","EUR","FIN",0.876340320050642,-0.524557653700977
"HG00375","EUR","FIN",-0.144873506004475,0.350635545076441
"HG00376","EUR","FIN",-0.0416111965193981,-0.892073533081273
"HG00378","EUR","FIN",-1.06252312027883,-1.00413980517324
"HG00379","EUR","FIN",0.692795448635499,1.01504261791934
"HG00380","EUR","FIN",-0.498707393182014,-1.67623130014389
"HG00381","EUR","FIN",-0.672870577481507,-1.04760544025163
"HG00382","EUR","FIN",-0.987662342537524,-0.525400159077967
"HG00383","EUR","FIN",-0.897842012936029,-0.91291449439003
"HG00384","EUR","FIN",-0.817363800731817,-2.28862449142512
"HG00403","EAS","CHS",0.576709619309457,0.818435899527375
"HG00404","EAS","CHS",-0.299092819474736,1.23971071845009
"HG00406","EAS","CHS",-0.776550567327117,0.148035169221869
"HG00407","EAS","CHS",-0.0573291679816101,-0.287940155044216
"HG00409","EAS","CHS",1.70213103145507,0.467860419831306
"HG00410","EAS","CHS",1.43351859327777,1.42919881597877
"HG00419","EAS","CHS",-0.130782289630659,0.717978512049447
"HG00421","EAS","CHS",1.44082433572431,1.3946458417574
"HG00422","EAS","CHS",1.56861254287094,1.77410890622095
"HG00428","EAS","CHS",0.425018371179272,0.224344571833518
"HG00436","EAS","CHS",0.00329310610085079,0.39391528456337
"HG00437","EAS","CHS",1.76470980827898,1.1176097728241
"HG00442","EAS","CHS",-0.139788064421829,0.628269135553699
"HG00443","EAS","CHS",0.258832881765985,0.759391918812634
"HG00445","EAS","CHS",2.40354092812776,1.63324135802896
"HG00446","EAS","CHS",1.95665225325855,0.93626567263539
"HG00448","EAS","CHS",-0.874218158298721,0.0791350337553837
"HG00449","EAS","CHS",1.23333978469749,0.870892389640134
"HG00451","EAS","CHS",-0.652509759064303,0.781323172518897
"HG00452","EAS","CHS",0.643853569196752,1.29578184506338
"HG00457","EAS","CHS",1.2420744336406,1.64379757197234
"HG00458","EAS","CHS",0.807217884245027,1.46683529643936
"HG00463","EAS","CHS",1.72791729792385,0.876993010835922
"HG00464","EAS","CHS",1.16718507776936,2.77032485619391
"HG00472","EAS","CHS",0.435973320986268,0.966569604766344
"HG00473","EAS","CHS",-1.33894241474715,1.05845513997159
"HG00475","EAS","CHS",0.829032523425915,0.669291571430095
"HG00476","EAS","CHS",1.59856828521943,1.68508557297938
"HG00478","EAS","CHS",0.599213064698946,1.08074785732791
"HG00479","EAS","CHS",0.966727815615389,-0.150513888336912
"HG00500","EAS","CHS",1.08616241555133,0.359354933532816
"HG00513","EAS","CHS",0.432793088065709,0.505128059832664
"HG00524","EAS","CHS",0.524294397925215,0.73307884045063
"HG00525","EAS","CHS",-1.51695422313221,-0.296175624818071
"HG00530","EAS","CHS",1.28831971004993,1.1583887739974
"HG00531","EAS","CHS",-0.189953674039685,-0.180473323478938
"HG00533","EAS","CHS",-1.24938671862882,0.190178142413428
"HG00534","EAS","CHS",0.562230033477602,0.383071375061788
"HG00536","EAS","CHS",1.13783753664761,0.165127973783854
"HG00537","EAS","CHS",0.927062836815878,0.487335196079047
"HG00542","EAS","CHS",0.787799411342994,0.326292074766765
"HG00543","EAS","CHS",2.28327829519637,3.263007188025
"HG00551","AMR","PUR",0.544790046493889,-0.124773988048563
"HG00553","AMR","PUR",0.332351952945645,0.212836749505307
"HG00554","AMR","PUR",-1.01375637348248,-0.974207664225201
"HG00556","EAS","CHS",0.226048637326854,1.18062985368942
"HG00557","EAS","CHS",0.947990821196333,1.10981986232501
"HG00559","EAS","CHS",1.18857470886409,0.801100397943212
"HG00560","EAS","CHS",1.64273981527734,0.434406590178464
"HG00565","EAS","CHS",0.064677463648146,0.860395190170234
"HG00566","EAS","CHS",0.327566948113559,-0.265694649266683
"HG00580","EAS","CHS",2.2766833421353,1.63634699469574
"HG00581","EAS","CHS",-1.09444342586696,0.470294766862274
"HG00583","EAS","CHS",-0.230820399841436,0.447692223520199
"HG00584","EAS","CHS",-0.506907118154608,0.0284615184225791
"HG00589","EAS","CHS",0.361399057316837,1.24398926777724
"HG00590","EAS","CHS",-0.287910710173414,0.597035725465467
"HG00592","EAS","CHS",0.22887713941749,-0.134833742733807
"HG00593","EAS","CHS",-0.481018263527105,0.282709886103261
"HG00595","EAS","CHS",0.177546421425511,0.258049212998641
"HG00596","EAS","CHS",-0.86154925346841,0.539636773198926
"HG00598","EAS","CHS",0.641303520679806,0.90835920348948
"HG00599","EAS","CHS",-1.14192708790665,0.880622400954819
"HG00607","EAS","CHS",0.117568987197911,0.588596655758113
"HG00608","EAS","CHS",1.19802747491829,1.36265262032314
"HG00610","EAS","CHS",-0.114829830948499,-0.123731644910758
"HG00611","EAS","CHS",0.18291764430747,1.64888757030981
"HG00613","EAS","CHS",0.891801821116035,0.303955096555342
"HG00614","EAS","CHS",1.41333803691091,0.553173218052942
"HG00619","EAS","CHS",3.12868532809467,1.15149883421885
"HG00620","EAS","CHS",0.126083804372312,0.209782750502821
"HG00622","EAS","CHS",1.41697258882012,0.0967176584472359
"HG00623","EAS","CHS",0.587283527384036,1.25515775688296
"HG00625","EAS","CHS",0.0537444970180202,0.981780585305299
"HG00626","EAS","CHS",0.772711624284395,0.368767742052557
"HG00628","EAS","CHS",0.295310299919314,0.822471014151433
"HG00629","EAS","CHS",-0.297304854422624,0.926631559840106
"HG00631","EAS","CHS",1.33961378941379,1.20197096266091
"HG00632","EAS","CHS",-0.562084892098876,0.160235673932527
"HG00634","EAS","CHS",0.698906771805422,1.59517702263565
"HG00637","AMR","PUR",-0.0758756415344575,-1.01579368832331
"HG00638","AMR","PUR",0.435914699181281,-0.582938164197641
"HG00640","AMR","PUR",-0.475016856241533,-1.59783794893755
"HG00641","AMR","PUR",-0.236089034564667,0.0256391512284938
"HG00650","EAS","CHS",1.35539771040661,1.00772482320807
"HG00651","EAS","CHS",0.520227510204223,0.296120925201137
"HG00653","EAS","CHS",0.130780876496917,0.660822994486002
"HG00654","EAS","CHS",-0.957000940211495,0.379338709614304
"HG00656","EAS","CHS",1.66497213481876,1.93982154774718
"HG00657","EAS","CHS",0.819858210945407,0.611206575909372
"HG00662","EAS","CHS",0.935189284532238,1.36893028493936
"HG00663","EAS","CHS",-0.851867862374762,0.18345860692704
"HG00671","EAS","CHS",-0.368427759323429,1.15571099226334
"HG00672","EAS","CHS",-0.678914485575694,0.621541485577207
"HG00674","EAS","CHS",0.273818080665856,-0.0600483888997276
"HG00675","EAS","CHS",-1.20879038590257,0.843037558158517
"HG00683","EAS","CHS",0.876941193551761,2.03778557372066
"HG00684","EAS","CHS",-0.405344841014163,1.11783845390883
"HG00689","EAS","CHS",-1.19900640665019,-0.627333129697121
"HG00690","EAS","CHS",-0.76621187924505,1.36277802607928
"HG00692","EAS","CHS",0.0842424910626475,0.817550682425205
"HG00693","EAS","CHS",0.918438103757126,0.717071164519722
"HG00698","EAS","CHS",0.720780032791297,0.822397246059586
"HG00699","EAS","CHS",2.3666458296139,1.29604003338484
"HG00701","EAS","CHS",-0.0466160331201863,0.491835049681744
"HG00704","EAS","CHS",0.587525342329609,0.623120122742744
"HG00705","EAS","CHS",0.137896098077247,0.833499343882635
"HG00707","EAS","CHS",-0.419890376376629,0.955172434575904
"HG00708","EAS","CHS",0.298622431901094,1.89363534544146
"HG00717","EAS","CHS",-1.28345375471558,0.626247889837078
"HG00728","EAS","CHS",1.37205363074862,1.07429314929125
"HG00729","EAS","CHS",1.00485397203399,1.23619198046896
"HG00731","AMR","PUR",-0.364001813046891,-0.364327751833222
"HG00732","AMR","PUR",2.3335904593267,0.366045699463384
"HG00734","AMR","PUR",1.47328616023601,0.98544685947012
"HG00736","AMR","PUR",-0.191595084579329,-0.50004960677839
"HG00737","AMR","PUR",-0.552991184600226,-1.58844727084537
"HG00739","AMR","PUR",-0.452139696845251,-0.989004805768891
"HG00740","AMR","PUR",0.930023237967735,-0.690331080134888
"HG00742","AMR","PUR",-1.01566158214457,-1.54015867792199
"HG00743","AMR","PUR",1.57202726301145,0.228733773298444
"HG00759","EAS","CDX",-0.0780739592214802,0.167329213644583
"HG00766","EAS","CDX",-0.693491530158341,0.947109582136972
"HG00844","EAS","CDX",2.64397826128305,0.976159456706519
"HG00851","EAS","CDX",0.00115341021881553,0.446386528294499
"HG00864","EAS","CDX",-1.80990203810485,0.185822136589834
"HG00867","EAS","CDX",-0.274024670117054,1.05016360644793
"HG00879","EAS","CDX",0.653130469835988,0.276793685137091
"HG00881","EAS","CDX",1.63798412134775,1.11550000539727
"HG00956","EAS","CDX",-1.09167867498925,-0.209131489480774
"HG00978","EAS","CDX",1.91122768211904,0.794645689906555
"HG00982","EAS","CDX",2.65724144466142,1.82840222182071
"HG01028","EAS","CDX",0.939292810881347,-0.414896516475603
"HG01029","EAS","CDX",1.15823059705755,0.632614076163517
"HG01031","EAS","CDX",0.0578187124646354,0.643059637969124
"HG01046","EAS","CDX",0.583377849626759,0.209045069584346
"HG01047","AMR","PUR",-0.368076028493506,-1.87550842346074
"HG01048","AMR","PUR",-1.09266645240328,-0.497772975927792
"HG01049","AMR","PUR",-0.49089603766746,-0.434311540568947
"HG01051","AMR","PUR",-1.41838239081868,0.0896632158238592
"HG01052","AMR","PUR",0.0189084894043349,0.743981764425691
"HG01054","AMR","PUR",-1.14081986856495,-0.676766603405969
"HG01055","AMR","PUR",0.606027849528716,-0.631933307904731
"HG01058","AMR","PUR",-0.0325761108257351,0.472360273434004
"HG01060","AMR","PUR",0.602173465850803,-1.49334544683557
"HG01061","AMR","PUR",0.545955154868011,-0.436337950051998
"HG01063","AMR","PUR",0.837224920672886,0.987910713737826
"HG01064","AMR","PUR",-0.15348358361198,-0.300372291563275
"HG01066","AMR","PUR",-0.363386284094524,-0.923478085142592
"HG01067","AMR","PUR",0.974136146220655,-0.666554148770601
"HG01069","AMR","PUR",0.152126541237906,-0.486746785471254
"HG01070","AMR","PUR",-0.132731464646486,-0.371620465393266
"HG01072","AMR","PUR",0.168907032915512,-1.0204447665143
"HG01073","AMR","PUR",-0.260790797641178,0.315979295526485
"HG01075","AMR","PUR",2.14578817932435,1.01326480690581
"HG01077","AMR","PUR",-0.662057052779042,-0.737226193803263
"HG01079","AMR","PUR",0.330285534319844,0.393693980287828
"HG01080","AMR","PUR",0.198723548477163,-1.28734805035142
"HG01082","AMR","PUR",-0.483634261574662,-0.896357983855776
"HG01083","AMR","PUR",0.727602145346691,-0.608908220932554
"HG01085","AMR","PUR",0.146315654818543,-0.548060787415563
"HG01086","AMR","PUR",-0.71541901631383,0.762844265511097
"HG01088","AMR","PUR",1.42275416433699,0.850067657311584
"HG01089","AMR","PUR",0.233339724322146,-0.299493713589371
"HG01092","AMR","PUR",0.281424259862954,-0.131461065574539
"HG01094","AMR","PUR",1.20104649787513,0.0969492902556369
"HG01095","AMR","PUR",0.00615091909398016,-1.03451307931053
"HG01097","AMR","PUR",1.67702624346927,-0.135616422188309
"HG01098","AMR","PUR",-0.615302499438883,-1.14911180999563
"HG01101","AMR","PUR",-0.582272776191368,-0.473646014967689
"HG01102","AMR","PUR",-0.0566183785961394,-1.32789837043999
"HG01104","AMR","PUR",-0.687667453832856,-1.29018812188755
"HG01105","AMR","PUR",1.37009712800717,-0.183130450147285
"HG01107","AMR","PUR",0.607537361007138,-0.222134591030733
"HG01108","AMR","PUR",1.0779846737556,1.33492319459766
"HG01110","AMR","PUR",-0.0593736034305411,-0.432363325263255
"HG01111","AMR","PUR",-0.740905578804608,-0.0516602191757482
"HG01112","AMR","CLM",-0.911124248401019,-0.685114938360351
"HG01113","AMR","CLM",-1.60768172516589,-0.71226233384115
"HG01119","AMR","CLM",2.19179164078811,0.733034579595522
"HG01121","AMR","CLM",-0.772110698371894,-1.38772429292831
"HG01122","AMR","CLM",0.713217819947939,-0.517934606878725
"HG01124","AMR","CLM",-0.899764075367049,-0.946551268910653
"HG01125","AMR","CLM",-0.865344282568773,-1.16479195559873
"HG01130","AMR","CLM",-0.302793320914557,-0.68615064236989
"HG01131","AMR","CLM",-2.32265157810469,-1.10007889702551
"HG01133","AMR","CLM",2.03144634869668,0.0579510508195366
"HG01134","AMR","CLM",-0.777556664055211,-0.0314212054964675
"HG01136","AMR","CLM",1.93269791819563,-0.153182817899954
"HG01137","AMR","CLM",0.0227042512772607,0.0665051987501729
"HG01139","AMR","CLM",-0.158569025194626,-0.458232319712337
"HG01140","AMR","CLM",0.891266897145526,0.140833928095716
"HG01142","AMR","CLM",1.3210233495072,0.273311831201889
"HG01148","AMR","CLM",-1.03091277748457,-0.788506082851054
"HG01149","AMR","CLM",1.32051773643919,-1.35826131704442
"HG01161","AMR","PUR",-1.59026738522185,-0.392308726751898
"HG01162","AMR","PUR",-0.322270415621578,-1.78519414861184
"HG01164","AMR","PUR",-0.234601506263115,0.783418186327366
"HG01167","AMR","PUR",-0.575274798221012,-1.28444748897997
"HG01168","AMR","PUR",-0.700707874352274,-1.66046705891608
"HG01170","AMR","PUR",-0.354211971614016,-0.588494229339411
"HG01171","AMR","PUR",0.0135299387967528,-1.58206633090056
"HG01173","AMR","PUR",1.28144630341517,-0.494822030949616
"HG01174","AMR","PUR",0.557225196876813,-0.0682587775223546
"HG01176","AMR","PUR",-0.0456048069841559,0.335940941180418
"HG01177","AMR","PUR",1.29866645863018,0.215721081896545
"HG01182","AMR","PUR",-1.11710515012992,-0.946964370225
"HG01183","AMR","PUR",1.16470830650865,-1.08172834649753
"HG01187","AMR","PUR",0.247489562500948,0.365669482194962
"HG01188","AMR","PUR",-0.127162393172696,0.415455567382841
"HG01190","AMR","PUR",-0.875749652954014,-1.64059393497237
"HG01191","AMR","PUR",-0.443104611151588,-1.11877320686151
"HG01197","AMR","PUR",1.61852168209198,-0.215483659869762
"HG01198","AMR","PUR",-0.165369154573149,-1.2744784690477
"HG01200","AMR","PUR",1.09325565395479,-0.41662490286759
"HG01204","AMR","PUR",1.65332837880317,-0.0109926078211388
"HG01205","AMR","PUR",0.365172836012893,-0.620448353684994
"HG01241","AMR","PUR",-1.21255610410044,-0.0342037379209553
"HG01242","AMR","PUR",0.491576103016694,-0.791259845719722
"HG01247","AMR","PUR",0.0380924750864191,-1.08261577664245
"HG01248","AMR","PUR",1.56583533485967,0.758226382961444
"HG01250","AMR","CLM",-0.0852624580580442,-0.833472160917618
"HG01251","AMR","CLM",-1.03440736983437,-0.91410437371153
"HG01253","AMR","CLM",-1.35468584272817,-1.08547797860614
"HG01254","AMR","CLM",-0.0266699639732677,-0.335087555586709
"HG01256","AMR","CLM",-0.363510855430122,-0.177146382536615
"HG01257","AMR","CLM",-0.516631010056872,-1.39116188600841
"HG01259","AMR","CLM",1.39648426797707,0.0188760925679147
"HG01260","AMR","CLM",-1.51500065148101,-1.06133737054904
"HG01269","AMR","CLM",0.207113794315966,-0.113227068631673
"HG01271","AMR","CLM",0.452724501761381,-0.482744718952343
"HG01272","AMR","CLM",-1.41738655290646,-0.372642153465354
"HG01275","AMR","CLM",1.61603025538002,-0.162330061289045
"HG01277","AMR","CLM",-0.373798982205388,-0.441852114917599
"HG01280","AMR","CLM",-0.387516484572409,-1.09441276989071
"HG01281","AMR","CLM",0.496566284166236,0.400495398356167
"HG01284","AMR","CLM",0.138035324864091,0.318221845518649
"HG01286","AMR","PUR",-0.822074795535107,-1.11967096453929
"HG01302","AMR","PUR",1.60002650261849,-0.552080182059248
"HG01303","AMR","PUR",-0.902371280143858,-0.340193782904394
"HG01305","AMR","PUR",0.0718659624847101,0.150963762468215
"HG01308","AMR","PUR",-0.0694858647908452,0.682378030923842
"HG01311","AMR","PUR",-0.658494312580941,-0.298972173180009
"HG01312","AMR","PUR",-1.1728449606295,-1.00785476627868
"HG01323","AMR","PUR",0.726297810185724,-0.286471432335532
"HG01325","AMR","PUR",0.791104215599151,-1.15128870638605
"HG01326","AMR","PUR",-0.49250813730461,-1.65230830795775
"HG01334","EUR","GBR",1.25225997225714,-1.13257669220801
"HG01341","AMR","CLM",-0.398383501671924,-0.327847217371877
"HG01342","AMR","CLM",-0.355333113634398,0.0586341433500444
"HG01344","AMR","CLM",0.148689837920528,0.746600531686277
"HG01345","AMR","CLM",-0.759029242588985,0.0151493285677789
"HG01348","AMR","CLM",-0.339651780800303,-0.170493238332889
"HG01350","AMR","CLM",1.60062004839399,0.989629510277873
"HG01351","AMR","CLM",-0.801763805652142,-0.789025410217661
"HG01353","AMR","CLM",0.506693200977787,-1.21358217154667
"HG01354","AMR","CLM",0.813915425464823,-1.66762256382529
"HG01356","AMR","CLM",-0.105399048071172,-0.104650790273483
"HG01357","AMR","CLM",-0.27556349249797,-1.07003831698245
"HG01359","AMR","CLM",0.783761834524496,-0.451901542069984
"HG01360","AMR","CLM",0.448437782271687,0.0161046253572041
