"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG00349","EUR","FIN",0.232183404782198,0.598347615341796
"HG00350","EUR","FIN",-0.741532419760642,-1.15101880801458
"HG00351","EUR","FIN",-1.99457254105452,-1.22363756407709
"HG00353","EUR","FIN",-0.699839071923209,0.0384002389984657
"HG00355","EUR","FIN",-0.295783741688867,-0.0892179048095116
"HG00356","EUR","FIN",0.259104330296212,-0.114182912942826
"HG00357","EUR","FIN",0.395971936621857,0.0410903217896016
"HG00358","EUR","FIN",2.43904407463058,1.80120552262638
"HG00360","EUR","FIN",-0.210292381086013,-0.770426973068522
"HG00361","EUR","FIN",0.0313236828846925,0.957486184449601
"HG00362","EUR","FIN",-1.43683065401953,-1.66833308987277
"HG00364","EUR","FIN",-1.325776155156,-1.37835872526892
"HG00365","EUR","FIN",-1.87215012464312,-1.4818007850091
"HG00366","EUR","FIN",1.12268164160237,0.129042742322984
"HG00367","EUR","FIN",0.410845104108286,0.244155948660927
"HG00368","EUR","FIN",0.355946565092299,1.8141071365853
"HG00369","EUR","FIN",-0.87183208531812,-0.824459702574088
"HG00371","EUR","FIN",0.401795082792059,0.488506740200796
"HG00372","EUR","FIN",-0.194307608135549,0.305107409353717
"HG00373","EUR","FIN",0.459206569765073,-0.386623984176506
"HG00375","EUR","FIN",-0.145849563469109,0.661571300582575
"HG00376","EUR","FIN",-0.651359817748767,-0.625149023049015
"HG00378","EUR","FIN",-0.898516297573183,-1.15962822831463
"HG00379","EUR","FIN",-0.837811655741639,0.769168835385941
"HG00380","EUR","FIN",-1.12301325865653,-1.4750226236456
"HG00381","EUR","FIN",-0.592804081606455,-1.16393005004362
"HG00382","EUR","FIN",-1.42536426375593,-0.132496657676812
"HG00383","EUR","FIN",-0.283472758517327,-0.46509679943252
"HG00384","EUR","FIN",-1.05181180407005,-1.6290428613328
"HG00403","EAS","CHS",0.660604104186916,0.928093611991548
"HG00404","EAS","CHS",0.278698507019165,1.18149093821485
"HG00406","EAS","CHS",-1.27496044643041,0.300526373591288
"HG00407","EAS","CHS",-0.00526461212489297,0.37181838159145
"HG00409","EAS","CHS",1.21375375399826,0.550659784044386
"HG00410","EAS","CHS",0.80253926796019,1.44227877106119
"HG00419","EAS","CHS",0.562458999613561,1.47146145159066
"HG00421","EAS","CHS",1.7394143664741,2.04623990714467
"HG00422","EAS","CHS",1.99428826665215,1.59020444036331
"HG00428","EAS","CHS",-0.0549024356739461,0.312097388259818
"HG00436","EAS","CHS",-0.273689872951387,0.308987521611511
"HG00437","EAS","CHS",2.67229185147084,1.31969225669719
"HG00442","EAS","CHS",1.09956517158622,1.23331498843521
"HG00443","EAS","CHS",0.411301487271544,0.805811344643297
"HG00445","EAS","CHS",1.67911876515402,1.44420053385686
"HG00446","EAS","CHS",1.81711312659228,2.05725441936035
"HG00448","EAS","CHS",-0.128037364159541,0.45424043864871
"HG00449","EAS","CHS",1.38157966718259,0.948882540991623
"HG00451","EAS","CHS",0.331199614148493,1.50080203247007
"HG00452","EAS","CHS",0.942491721476489,1.29055193967624
"HG00457","EAS","CHS",1.34955709751166,1.70737035125054
"HG00458","EAS","CHS",0.697232167024005,1.2653572057899
"HG00463","EAS","CHS",1.65643216641613,0.728565338081795
"HG00464","EAS","CHS",2.04132792547095,2.87820144609262
"HG00472","EAS","CHS",0.236728299354063,0.762078724550607
"HG00473","EAS","CHS",-1.27627846585625,0.635171132317382
"HG00475","EAS","CHS",1.24542409433987,1.4790965111947
"HG00476","EAS","CHS",2.45989377847901,1.72348774062907
"HG00478","EAS","CHS",0.772773995926618,1.67925638650424
"HG00479","EAS","CHS",1.09994580650661,0.226784984552955
"HG00500","EAS","CHS",0.472311015780617,0.815160200728455
"HG00513","EAS","CHS",0.0308161696575009,0.639663589834719
"HG00524","EAS","CHS",0.203268406774778,0.596893776753888
"HG00525","EAS","CHS",-1.18985161445402,0.538507233940694
"HG00530","EAS","CHS",1.08233434004063,1.33476211204682
"HG00531","EAS","CHS",-1.07654171165921,-0.236547018887085
"HG00533","EAS","CHS",-1.61679711682895,-0.152457957769491
"HG00534","EAS","CHS",1.4531996308109,0.930700893379664
"HG00536","EAS","CHS",0.779134954621157,0.375887204023569
"HG00537","EAS","CHS",1.14002609551225,1.08730145385864
"HG00542","EAS","CHS",0.743665839899893,0.751512880402459
"HG00543","EAS","CHS",1.23615440311934,2.89164223197819
"HG00551","AMR","PUR",0.721988586498168,-0.249701465967319
"HG00553","AMR","PUR",-0.0871011200095385,0.126714674968307
"HG00554","AMR","PUR",-1.37292754263303,-1.08635861471211
"HG00556","EAS","CHS",0.65996213782864,1.54491399852543
"HG00557","EAS","CHS",0.759997161061462,1.26560753561298
"HG00559","EAS","CHS",0.823205282319675,1.10810001092883
"HG00560","EAS","CHS",2.1279271041257,0.723911128986465
"HG00565","EAS","CHS",-0.193979996985161,0.616392544358071
"HG00566","EAS","CHS",-0.574867954384149,-0.169978734648509
"HG00580","EAS","CHS",1.45819901483995,1.48463072589887
"HG00581","EAS","CHS",-0.848117204183343,0.16023383827919
"HG00583","EAS","CHS",0.351214193619344,1.03926893765099
"HG00584","EAS","CHS",0.0816924769773872,0.743798870623439
"HG00589","EAS","CHS",0.514324778685367,1.47058914843791
"HG00590","EAS","CHS",0.0201773289471934,0.469406574699524
"HG00592","EAS","CHS",0.704432037508268,0.323974575558119
"HG00593","EAS","CHS",-0.23818099040262,0.766394025577762
"HG00595","EAS","CHS",0.350867645408239,0.9038077679244
"HG00596","EAS","CHS",-0.320852622664846,1.08497338650397
"HG00598","EAS","CHS",0.863181417491372,2.12522859439764
"HG00599","EAS","CHS",-0.884340013921107,1.51000454188942
"HG00607","EAS","CHS",-0.155581318971115,0.650096566615231
"HG00608","EAS","CHS",0.592603012861456,2.07134991401397
"HG00610","EAS","CHS",-0.771674728673072,-0.116797126541428
"HG00611","EAS","CHS",0.461009377945246,1.37987924862256
"HG00613","EAS","CHS",0.704884633259383,0.706320644879789
"HG00614","EAS","CHS",1.81414000805985,0.650554862752876
"HG00619","EAS","CHS",2.3771009490282,0.873800924592781
"HG00620","EAS","CHS",0.543775695511052,0.362767995679969
"HG00622","EAS","CHS",1.40500481128841,1.1610775039494
"HG00623","EAS","CHS",0.863107562954579,1.69052122854299
"HG00625","EAS","CHS",-0.30274879262025,1.27072966891608
"HG00626","EAS","CHS",1.19288700679518,1.24874878483532
"HG00628","EAS","CHS",0.554412642515288,1.04697524497391
"HG00629","EAS","CHS",0.73741850356965,1.48169031328465
"HG00631","EAS","CHS",1.42327907487945,0.96962140402708
"HG00632","EAS","CHS",-0.439242960108573,0.798538300475709
"HG00634","EAS","CHS",0.284286833636488,1.00337356663483
"HG00637","AMR","PUR",-0.358652889560262,-1.07135615585331
"HG00638","AMR","PUR",0.304413141765563,-0.611242238569713
"HG00640","AMR","PUR",-0.23996864893422,-1.41679590679638
"HG00641","AMR","PUR",-0.618612716134836,-0.245175887888774
"HG00650","EAS","CHS",1.29566601012577,1.16230219446849
"HG00651","EAS","CHS",-0.506147027506749,1.29360403790384
"HG00653","EAS","CHS",0.182189564491682,1.19054902658243
"HG00654","EAS","CHS",-0.689340176091593,0.643064224200608
"HG00656","EAS","CHS",1.7257796827585,1.78691746657039
"HG00657","EAS","CHS",1.81756761604946,1.29925764067748
"HG00662","EAS","CHS",1.16620658195226,1.85712535387519
"HG00663","EAS","CHS",-1.21405128434313,0.419845120957035
"HG00671","EAS","CHS",-0.499806899578997,1.60820893148509
"HG00672","EAS","CHS",-0.625492550292997,1.25340877077272
"HG00674","EAS","CHS",0.166867588666282,0.699946862461278
"HG00675","EAS","CHS",-0.86590478531398,1.12971117711704
"HG00683","EAS","CHS",2.25204060005905,2.29150536534581
"HG00684","EAS","CHS",-0.178347453364016,0.891333640278746
"HG00689","EAS","CHS",-1.25079675695666,-0.05992931550874
"HG00690","EAS","CHS",-0.100970623278013,1.28586692075654
"HG00692","EAS","CHS",-0.522302423374265,0.715401840615649
"HG00693","EAS","CHS",1.06928670520724,1.13902537214977
"HG00698","EAS","CHS",1.44971521163913,0.769340215034053
"HG00699","EAS","CHS",1.84682537485584,1.52663607021229
"HG00701","EAS","CHS",-0.377866431362821,1.09877811344001
"HG00704","EAS","CHS",0.734439703919007,0.827755642057603
"HG00705","EAS","CHS",0.593559334427619,0.98596601586041
"HG00707","EAS","CHS",0.0373835423138459,1.06286733751167
"HG00708","EAS","CHS",0.860537803815404,2.08284582973558
"HG00717","EAS","CHS",-0.547376606727244,0.639781052290166
"HG00728","EAS","CHS",1.88638489469179,1.8038051015584
"HG00729","EAS","CHS",0.989135595726326,0.970064295252536
"HG00731","AMR","PUR",-0.359766388730369,-0.528030679762728
