"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG00326","EUR","FIN",-0.167035694317871,0.11915938488732
"HG00327","EUR","FIN",-0.97294377955645,1.12675547943649
"HG00328","EUR","FIN",1.31214359682654,0.674250421272256
"HG00329","EUR","FIN",-0.394205557493962,-0.795077906142068
"HG00330","EUR","FIN",-0.0377117202500759,-0.43391618612154
"HG00331","EUR","FIN",0.118691414898927,-0.121344753847541
"HG00332","EUR","FIN",-0.343968969213067,0.598292347591305
"HG00334","EUR","FIN",0.92850477919155,1.95374510269636
"HG00335","EUR","FIN",-0.00848794665463891,-2.04268867942655
"HG00336","EUR","FIN",0.948722277215721,1.03289519284449
"HG00337","EUR","FIN",0.0667764342155911,-0.252702158379294
"HG00338","EUR","FIN",0.89927003571113,0.915037706925464
"HG00339","EUR","FIN",0.560020857660948,-0.0472783576939395
"HG00341","EUR","FIN",-0.700588960134261,-0.144629675047304
"HG00342","EUR","FIN",0.492846766965881,-0.808943568048068
"HG00343","EUR","FIN",-0.233962962600814,-1.10296105150172
"HG00344","EUR","FIN",0.249309835394748,0.577717241999543
"HG00345","EUR","FIN",1.91235536874379,-0.268986663306352
"HG00346","EUR","FIN",1.55784159573938,2.09494150692847
"HG00349","EUR","FIN",-0.660653093852659,0.302778027162264
"HG00350","EUR","FIN",1.70505745221489,-0.0218876202170205
"HG00351","EUR","FIN",1.67530712414026,-0.81279237414922
"HG00353","EUR","FIN",1.15577885627498,0.251519897848395
"HG00355","EUR","FIN",-0.176925045630291,-0.155635410793113
"HG00356","EUR","FIN",0.591010782738691,0.357497236269499
"HG00357","EUR","FIN",0.2563579864965,0.764562905434345
"HG00358","EUR","FIN",-1.252273251851,-0.977629411790075
"HG00360","EUR","FIN",-1.49536590308031,-0.967882897264051
"HG00361","EUR","FIN",-0.185805167524249,-2.10397789303362
"HG00362","EUR","FIN",-1.16662368086711,-1.14660693954344
"HG00364","EUR","FIN",0.60465183471539,0.0128227771351473
"HG00365","EUR","FIN",-0.651410965754252,0.0541992212835809
"HG00366","EUR","FIN",0.585289987719915,0.785221959107425
"HG00367","EUR","FIN",-0.319758433054985,-0.201422686332886
"HG00368","EUR","FIN",-1.02421702196826,-1.65324783879219
"HG00369","EUR","FIN",0.930051532974191,2.01822149769588
"HG00371","EUR","FIN",0.415481653121354,0.349446046131469
"HG00372","EUR","FIN",0.206357250742746,-0.128366512852785
"HG00373","EUR","FIN",0.158358518998439,-0.0492347748433238
"HG00375","EUR","FIN",1.21461583438276,-0.882625795015972
"HG00376","EUR","FIN",-0.60212327252441,-1.18190070491834
"HG00378","EUR","FIN",-0.999419596963577,-0.76714026924886
"HG00379","EUR","FIN",-0.285515937079701,0.224450198745095
"HG00380","EUR","FIN",0.356123605476869,-0.868098508401271
"HG00381","EUR","FIN",-0.630112934059229,0.0527052300058692
"HG00382","EUR","FIN",-1.49602190220231,-0.8841838144913
"HG00383","EUR","FIN",-0.215988806055723,-2.11316238226946
"HG00384","EUR","FIN",0.335286308951143,0.518061458856098
"HG00403","EAS","CHS",1.22205890134391,-1.14060963170006
"HG00404","EAS","CHS",1.84908655710276,0.537563736425579
"HG00406","EAS","CHS",1.0458551238001,-0.239348722054224
"HG00407","EAS","CHS",-0.445473314963284,0.126963710752319
"HG00409","EAS","CHS",1.52037943852151,-1.70353843089764
"HG00410","EAS","CHS",1.02056953891366,0.0495749625668543
"HG00419","EAS","CHS",-0.381985105622597,-0.619114190604351
"HG00421","EAS","CHS",-1.72857194546845,-1.44020468259051
"HG00422","EAS","CHS",-0.785879815879202,-1.08474147215782
"HG00428","EAS","CHS",0.107392433366156,-0.158694535790332
"HG00436","EAS","CHS",-0.126249661950065,-1.22485651127464
"HG00437","EAS","CHS",1.98463045595607,0.0797109009115527
"HG00442","EAS","CHS",-0.362530014604763,0.527872001579738
"HG00443","EAS","CHS",-0.380849722526828,-0.249849346463283
"HG00445","EAS","CHS",-0.510228546019539,-0.554723166534978
"HG00446","EAS","CHS",-0.709968211794958,-0.894705781632897
"HG00448","EAS","CHS",-0.0607429937724556,-0.663898357714804
"HG00449","EAS","CHS",-1.91161105834533,-1.42600465120807
"HG00451","EAS","CHS",-0.844513851114791,-0.961679276339458
"HG00452","EAS","CHS",-0.913119511800175,-0.89922332668693
"HG00457","EAS","CHS",0.675281439180188,-0.803387343343816
"HG00458","EAS","CHS",-0.20448139670827,-1.26372162722768
"HG00463","EAS","CHS",0.721031344502924,0.1800644293087
"HG00464","EAS","CHS",-0.0270873866437768,-0.702087620470786
"HG00472","EAS","CHS",0.789088510939145,1.59006920878276
"HG00473","EAS","CHS",-0.212719780330708,-0.782756035223036
"HG00475","EAS","CHS",-0.320718297991022,0.774215511937198
"HG00476","EAS","CHS",0.581099491656305,-1.11602991805961
"HG00478","EAS","CHS",-0.415613288038817,-1.55040432493219
"HG00479","EAS","CHS",-0.545995856007498,-0.560585303738952
"HG00500","EAS","CHS",0.330722836798102,-0.338215373417839
"HG00513","EAS","CHS",-2.20612339995099,-1.6256516856196
"HG00524","EAS","CHS",0.339191588005188,0.656696023759144
"HG00525","EAS","CHS",0.952687890637173,0.11679034157552
"HG00530","EAS","CHS",-1.57989764278441,0.386864124818385
"HG00531","EAS","CHS",1.77652625288091,1.22295784635486
"HG00533","EAS","CHS",1.47161281482837,1.37978922502043
"HG00534","EAS","CHS",-0.115718572366124,-1.30436530422562
"HG00536","EAS","CHS",-0.40345317053486,-1.44202592910048
"HG00537","EAS","CHS",0.849669700759265,0.444670915899557
"HG00542","EAS","CHS",-0.51736994114365,0.424636492865444
"HG00543","EAS","CHS",-0.125958959998009,0.0708536669079763
"HG00551","AMR","PUR",0.17961815609602,0.344989683577381
"HG00553","AMR","PUR",-1.38377858754772,-0.824929274719583
"HG00554","AMR","PUR",-1.5167884429699,0.0727602843481037
"HG00556","EAS","CHS",-0.641198002834825,-0.283407236258359
"HG00557","EAS","CHS",-0.272675686706781,0.0419840640272432
"HG00559","EAS","CHS",-0.782215874294789,-1.03422322423863
"HG00560","EAS","CHS",-0.032736877410162,0.0823502855021766
"HG00565","EAS","CHS",0.122042714761316,0.815505873731059
"HG00566","EAS","CHS",0.696096795935947,-1.20519985460646
"HG00580","EAS","CHS",-0.202808489248321,0.262283749292099
"HG00581","EAS","CHS",-0.304323804883522,0.467311286576651
"HG00583","EAS","CHS",1.23272711449014,-1.04730631928488
"HG00584","EAS","CHS",0.761318247103991,0.00987748004480132
"HG00589","EAS","CHS",1.65742072667503,0.458257699433718
"HG00590","EAS","CHS",-0.77870002615765,-1.37589902945129
"HG00592","EAS","CHS",-1.03275159248525,-0.548021548517814
"HG00593","EAS","CHS",-0.316028672160673,-0.336650239698331
"HG00595","EAS","CHS",1.38456677748611,0.233236290306876
"HG00596","EAS","CHS",-0.204135845331297,-0.114963276818458
"HG00598","EAS","CHS",1.20324006365511,0.543928850693049
"HG00599","EAS","CHS",0.980161967577778,0.444909954503991
"HG00607","EAS","CHS",0.510025606849685,0.322967540719493
"HG00608","EAS","CHS",-0.459690285901605,0.442957805901115
"HG00610","EAS","CHS",0.114330885618076,-1.14098668664158
"HG00611","EAS","CHS",-0.511254230265475,-1.39597542652606
"HG00613","EAS","CHS",1.71051496999407,0.0525629451222777
"HG00614","EAS","CHS",1.27333762869822,-0.168362793630381
"HG00619","EAS","CHS",-0.304641931548036,0.552682928156021
"HG00620","EAS","CHS",0.819288604298093,-1.0421769492314
"HG00622","EAS","CHS",-1.66005217898248,-1.75607000991965
"HG00623","EAS","CHS",-0.245574585855608,-1.53802554005972
"HG00625","EAS","CHS",0.250132576768493,-0.968772177786499
"HG00626","EAS","CHS",1.3579428666317,0.551388847139756
"HG00628","EAS","CHS",0.830165245259007,0.239660452801036
"HG00629","EAS","CHS",-0.153252033836389,-0.173556191881474
"HG00631","EAS","CHS",-1.14425060044373,0.196398733945014
