"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG00318","EUR","FIN",-0.340427898179882,-0.989293061114845
"HG00319","EUR","FIN",0.455554943410037,0.863356101850396
"HG00320","EUR","FIN",-0.596414521006197,0.289325843002699
"HG00321","EUR","FIN",0.206244070201927,0.639229421464429
"HG00323","EUR","FIN",0.0341362824977975,-0.371980101805495
"HG00324","EUR","FIN",0.0433711906884662,0.844916326145648
"HG00325","EUR","FIN",-0.604082757883975,-1.04276435356693
"HG00326","EUR","FIN",0.0542081529820288,0.282111275613354
"HG00327","EUR","FIN",-0.334019681768307,1.0298667884373
"HG00328","EUR","FIN",0.357006206981734,0.673250193196092
"HG00329","EUR","FIN",-0.657931432846763,-0.549269128638042
"HG00330","EUR","FIN",0.290696892806376,-1.13012118136114
"HG00331","EUR","FIN",-0.316267349739799,-0.612712634857304
"HG00332","EUR","FIN",-1.06156847264321,0.501458819590144
"HG00334","EUR","FIN",0.0174513313010337,1.50585772068641
"HG00335","EUR","FIN",-0.544669156338006,-1.79025115756471
"HG00336","EUR","FIN",0.574785431679582,0.68469824756207
"HG00337","EUR","FIN",-1.40130026227393,-0.117382898905212
"HG00338","EUR","FIN",0.659160687345503,0.520397793967553
"HG00339","EUR","FIN",-0.293600741322047,0.250230766742099
"HG00341","EUR","FIN",-0.618475690572795,-0.603293126334296
"HG00342","EUR","FIN",-0.595223300409444,-0.409040752380102
"HG00343","EUR","FIN",-0.822445680674232,-0.394917369438612
"HG00344","EUR","FIN",0.201396627971576,0.192126157987812
"HG00345","EUR","FIN",1.22519765669571,-0.040051203465385
"HG00346","EUR","FIN",0.764665287146199,1.5580830744019
"HG00349","EUR","FIN",-0.858333658289609,0.0959966044031309
"HG00350","EUR","FIN",0.159865095350791,-0.555607599416945
"HG00351","EUR","FIN",0.871892635677908,-0.213471293588732
"HG00353","EUR","FIN",1.08407536448105,0.46078206555633
"HG00355","EUR","FIN",-0.0848678345441536,0.235266566248306
