"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG00096","EUR","GBR",0.545865575336531,-0.0910554445758352
"HG00097","EUR","GBR",0.962604275896938,1.46935087212826
"HG00099","EUR","GBR",0.613967939743022,1.62082862852059
"HG00100","EUR","GBR",-0.57115389223915,0.335747700500061
"HG00101","EUR","GBR",-0.894351276550387,-0.242791084910616
"HG00102","EUR","GBR",-0.411739187267453,1.1461140575485
"HG00103","EUR","GBR",0.552476839911079,2.6608463786749
"HG00105","EUR","GBR",-0.0192830296054301,-0.896693929346045
"HG00106","EUR","GBR",-0.152378746325646,0.418836097045267
"HG00107","EUR","GBR",-0.759242631193006,-0.136249518484652
"HG00108","EUR","GBR",0.658419645183556,-0.460222746589671
"HG00109","EUR","GBR",-0.879397712615532,1.37264630782819
"HG00110","EUR","GBR",0.746606307461661,0.341578800980133
"HG00111","EUR","GBR",0.621622119545848,1.77044377376584
"HG00112","EUR","GBR",0.0172701266797704,0.181734259351071
"HG00113","EUR","GBR",-0.218388296833417,0.887589755512268
"HG00114","EUR","GBR",-0.0658307901616188,0.867484552603656
"HG00115","EUR","GBR",-1.06111853388144,0.0110871299033596
"HG00116","EUR","GBR",0.0430434248750444,-0.37669758304342
"HG00117","EUR","GBR",1.29765612996959,1.05225787533613
"HG00118","EUR","GBR",-0.636411756483811,-0.461475624042865
"HG00119","EUR","GBR",0.653679493224446,1.50826855202884
"HG00120","EUR","GBR",-0.523578553443336,0.975863672627637
"HG00121","EUR","GBR",-0.346727737307121,-1.07510715889598
"HG00122","EUR","GBR",0.0876842865089423,-0.992660862045539
"HG00123","EUR","GBR",0.935999712916773,1.22187660120767
"HG00125","EUR","GBR",0.984750887509174,1.48381864852977
"HG00126","EUR","GBR",0.939660140874843,3.0121288550444
"HG00127","EUR","GBR",-1.21383097481259,-0.573312337816146
"HG00128","EUR","GBR",-1.71949762543591,-0.437897166416787
"HG00129","EUR","GBR",-0.689247682386965,0.531617689231166
"HG00130","EUR","GBR",1.96963095073033,1.65736288307723
"HG00131","EUR","GBR",0.0782070499884521,-0.314854159867718
"HG00132","EUR","GBR",-0.598550866299624,1.73151408712299
"HG00133","EUR","GBR",0.450293641789951,1.53176539860971
"HG00136","EUR","GBR",0.702259916009865,0.336824827088293
"HG00137","EUR","GBR",0.795847243224989,0.744979239294915
"HG00138","EUR","GBR",-0.246321482691112,1.36204191826221
"HG00139","EUR","GBR",0.513791842203371,1.98760571877094
"HG00140","EUR","GBR",0.381123822973341,1.35631487621506
"HG00141","EUR","GBR",-1.23871370520019,0.14414445554011
"HG00142","EUR","GBR",0.569070439165695,1.81356711966174
"HG00143","EUR","GBR",1.04592502290899,0.682900901596738
"HG00145","EUR","GBR",-0.372128857911127,2.06550511453084
"HG00146","EUR","GBR",0.014165920176781,-0.282992790189971
"HG00148","EUR","GBR",0.141838170970183,0.523179907605421
"HG00149","EUR","GBR",0.883956198093928,1.36569562213509
"HG00150","EUR","GBR",2.02485433453351,1.85932324831692
"HG00151","EUR","GBR",-0.918436483528126,1.43228200432169
"HG00154","EUR","GBR",-0.793732451271674,0.118799788726545
"HG00155","EUR","GBR",1.31173548555133,2.13617436332126
"HG00157","EUR","GBR",-0.182050604789447,0.45354776292903
"HG00158","EUR","GBR",-0.127515136050566,-0.828533915677157
"HG00159","EUR","GBR",0.241198340713593,1.68588846653585
"HG00160","EUR","GBR",-0.145850812722768,0.826254443748138
"HG00171","EUR","FIN",0.110679544826541,-1.02168585637786
"HG00173","EUR","FIN",0.34727406655438,0.676638254438343
"HG00174","EUR","FIN",1.881208098827,1.28386706347337
"HG00176","EUR","FIN",-0.604076272077673,-0.468610065095774
"HG00177","EUR","FIN",-0.6775404477166,-0.711389873803541
"HG00178","EUR","FIN",-0.451335202101039,-0.193899282407304
"HG00179","EUR","FIN",-0.792281572145277,0.702289180184911
"HG00180","EUR","FIN",0.642942578702743,0.223980591029735
"HG00181","EUR","FIN",0.0192864294544393,1.04422205855995
"HG00182","EUR","FIN",-1.1691093383718,-0.170033707031537
"HG00183","EUR","FIN",-0.389848192132736,-0.277386163586929
"HG00185","EUR","FIN",-1.6584768599226,-1.04707402588077
"HG00186","EUR","FIN",-0.1590058591218,-0.2731577021824
"HG00187","EUR","FIN",0.582585393565074,0.688143845716839
"HG00188","EUR","FIN",1.12662825719126,0.679646900433582
"HG00189","EUR","FIN",-0.165676835705497,0.497320168949987
"HG00190","EUR","FIN",-0.41237004873397,0.159506125202325
"HG00231","EUR","GBR",-0.272870832512133,0.555659015471895
"HG00232","EUR","GBR",-0.104620079392154,-0.242653616412279
"HG00233","EUR","GBR",-1.66139088776631,-0.944738299460878
"HG00234","EUR","GBR",0.324977152453363,0.14771863649686
"HG00235","EUR","GBR",-0.230762005457946,0.761331030166667
"HG00236","EUR","GBR",1.27199223562669,1.58654154888485
"HG00237","EUR","GBR",-0.0177677351266981,1.36791304121648
"HG00238","EUR","GBR",1.07699776191619,0.940520347694556
"HG00239","EUR","GBR",-0.822432046901584,-0.258904481044747
"HG00240","EUR","GBR",-1.93633197098562,0.539376828903098
"HG00242","EUR","GBR",-0.590807731962622,0.76796954056102
"HG00243","EUR","GBR",-0.274807280699225,1.0918522830722
"HG00244","EUR","GBR",0.824244188945517,2.29512448965735
"HG00245","EUR","GBR",-0.154764159293852,0.460908417966543
"HG00246","EUR","GBR",-0.51863493076812,-0.419399822906441
"HG00250","EUR","GBR",0.472180547061027,1.23541811834761
"HG00251","EUR","GBR",0.593238465882151,2.52790041992288
"HG00252","EUR","GBR",-0.719448257972866,-1.09332608519451
"HG00253","EUR","GBR",-0.213503322802804,1.20100401085898
"HG00254","EUR","GBR",-0.0668256494921224,1.16994483077279
"HG00255","EUR","GBR",-0.49535031459797,0.726466234816403
"HG00256","EUR","GBR",0.427656246540878,0.347977176529291
"HG00257","EUR","GBR",0.370641502463246,-0.182562481563474
"HG00258","EUR","GBR",0.147988303419287,-0.331350379668102
"HG00259","EUR","GBR",-0.268771971171822,0.994975274111564
"HG00260","EUR","GBR",-0.603094704804,-0.169306342065655
"HG00261","EUR","GBR",-1.61224095146898,-0.429231430698864
"HG00262","EUR","GBR",-0.347163307784813,-1.10562864574184
"HG00263","EUR","GBR",-0.625356855064075,-0.47651015348119
"HG00264","EUR","GBR",-1.35293337201473,-1.23495344063262
"HG00265","EUR","GBR",-0.255139228699603,0.133308805677558
"HG00266","EUR","FIN",0.320787087153873,0.0695251625569788
"HG00267","EUR","FIN",-1.29938683230407,-1.53646187995885
"HG00268","EUR","FIN",-0.92687591714989,-0.0626655895079794
"HG00269","EUR","FIN",-0.740677717663764,-0.943172202644386
"HG00271","EUR","FIN",-0.240337296459213,-1.08977626574379
"HG00272","EUR","FIN",-0.155945925392717,-0.409272396826458
"HG00273","EUR","FIN",-0.380526370430577,0.42914275420536
"HG00274","EUR","FIN",0.655346112657869,0.354375552078449
"HG00275","EUR","FIN",0.286235919120601,-0.0117169798523407
"HG00276","EUR","FIN",-0.508099442030702,-1.51274421372686
"HG00277","EUR","FIN",0.112636544578426,-0.422497214387948
"HG00278","EUR","FIN",1.76306216291777,0.991571623697054
"HG00280","EUR","FIN",0.497790250710689,0.230184074530618
"HG00281","EUR","FIN",-0.300650515562749,-0.463737763888909
"HG00282","EUR","FIN",0.0827099898564248,-0.775930463718759
"HG00284","EUR","FIN",-0.236790771203525,-0.845900189264482
"HG00285","EUR","FIN",-0.185379344806289,-1.73325064548896
"HG00288","EUR","FIN",-0.691658657002923,0.445313573889429
"HG00290","EUR","FIN",0.579850297255622,-0.147619381372385
"HG00304","EUR","FIN",-0.0173393219103765,-0.65735953363456
"HG00306","EUR","FIN",0.207124664260326,0.717983210393737
"HG00308","EUR","FIN",-2.10943544956141,-1.40035066552994
"HG00309","EUR","FIN",-1.64422368513614,-0.252227688283769
"HG00310","EUR","FIN",-0.0343705365745047,1.34650397570276
"HG00311","EUR","FIN",0.838241747254451,1.96213750431963
"HG00313","EUR","FIN",0.676896626644531,-0.267403166435578
"HG00315","EUR","FIN",-0.578559612825827,0.114470401082731
"HG00318","EUR","FIN",0.174668528876798,-0.0172522620448535
"HG00319","EUR","FIN",-0.187333481653625,0.171469364772751
"HG00320","EUR","FIN",-0.489271754762571,0.584459535927186
"HG00321","EUR","FIN",-0.701299488069025,1.56562371573924
